Alloy_ID,Source_Alloy_ID,alloy_formula,Al,Cr,Hf,Mo,Nb,Si,Ta,Ti,V,W,Zr,temperature,time,specific_mass_change,source
A040,A040-S01,Ta2TiCr,0,31,0,0,0,0,46.5,22.5,0,0,0,1200,4,53.62,https://doi.org/10.1016/j.jallcom.2023.169000
A040,A040-S01,Ta2TiCr,0,31,0,0,0,0,46.5,22.5,0,0,0,1200,10,121.13,https://doi.org/10.1016/j.jallcom.2023.169000
A040,A040-S01,Ta2TiCr,0,31,0,0,0,0,46.5,22.5,0,0,0,1200,20,158.37,https://doi.org/10.1016/j.jallcom.2023.169000
A041,A041-S01,CrNbTi,0,32.4,0,0,33.6,0,0,33.9,0,0,0,1200,20,17.16,https://doi.org/10.1016/j.intermet.2021.107374
A042,A042-S01,TaTiCr,0,32.6,0,0,0,0,30.6,36.8,0,0,0,1200,3,4.54,https://doi.org/10.1016/j.jallcom.2023.169000
A042,A042-S01,TaTiCr,0,32.6,0,0,0,0,30.6,36.8,0,0,0,1200,4,4.82,https://doi.org/10.1016/j.jallcom.2023.169000
A042,A042-S01,TaTiCr,0,32.6,0,0,0,0,30.6,36.8,0,0,0,1200,10,6.24,https://doi.org/10.1016/j.jallcom.2023.169000
A042,A042-S01,TaTiCr,0,32.6,0,0,0,0,30.6,36.8,0,0,0,1200,20,6.98,https://doi.org/10.1016/j.jallcom.2023.169000
A043,A043-S01,Nb-35Cr,0,35,0,0,65,0,0,0,0,0,0,1100,20,65.84,https://doi.org/10.1016/0022-5088(60)90016-3
A043,A043-S01,Nb-35Cr,0,35,0,0,65,0,0,0,0,0,0,1100,50,289.89,https://doi.org/10.1016/0022-5088(60)90016-3
A044,A044-S01,Ta4TiCr3,0,37.9,0,0,0,0,49.9,12.2,0,0,0,1200,3,6.24,https://doi.org/10.1016/j.jallcom.2023.169000
A044,A044-S01,Ta4TiCr3,0,37.9,0,0,0,0,49.9,12.2,0,0,0,1200,4,7.09,https://doi.org/10.1016/j.jallcom.2023.169000
A044,A044-S01,Ta4TiCr3,0,37.9,0,0,0,0,49.9,12.2,0,0,0,1200,10,12.2,https://doi.org/10.1016/j.jallcom.2023.169000
A044,A044-S01,Ta4TiCr3,0,37.9,0,0,0,0,49.9,12.2,0,0,0,1200,20,44.08,https://doi.org/10.1016/j.jallcom.2023.169000
A045,A045-S01,CrNb,0,50,0,0,50,0,0,0,0,0,0,1200,20,13.14,https://doi.org/10.1016/j.intermet.2021.107374
A046,A046-S01,Cr-31Nb,0,69,0,0,31,0,0,0,0,0,0,1100,3,2.13,http://dx.doi.org/10.1179/mht.2000.17.2.009
A046,A046-S01,Cr-31Nb,0,69,0,0,31,0,0,0,0,0,0,1100,4,2.39,http://dx.doi.org/10.1179/mht.2000.17.2.009
A046,A046-S01,Cr-31Nb,0,69,0,0,31,0,0,0,0,0,0,1100,10,4.41,http://dx.doi.org/10.1179/mht.2000.17.2.009
A046,A046-S01,Cr-31Nb,0,69,0,0,31,0,0,0,0,0,0,1100,20,12.46,http://dx.doi.org/10.1179/mht.2000.17.2.009
A047,A047-S01,Cr-31Ta,0,69,0,0,0,0,31,0,0,0,0,1100,3,2.24,http://dx.doi.org/10.1179/mht.2000.17.2.009
A047,A047-S01,Cr-31Ta,0,69,0,0,0,0,31,0,0,0,0,1100,4,2.47,http://dx.doi.org/10.1179/mht.2000.17.2.009
A047,A047-S01,Cr-31Ta,0,69,0,0,0,0,31,0,0,0,0,1100,10,7.39,http://dx.doi.org/10.1179/mht.2000.17.2.009
A047,A047-S01,Cr-31Ta,0,69,0,0,0,0,31,0,0,0,0,1100,20,13.33,http://dx.doi.org/10.1179/mht.2000.17.2.009
A048,A048-S01,Cr-18.5Nb,0,81.5,0,0,18.5,0,0,0,0,0,0,1100,3,4.38,http://dx.doi.org/10.1179/mht.2000.17.2.009
A048,A048-S01,Cr-18.5Nb,0,81.5,0,0,18.5,0,0,0,0,0,0,1100,4,5.05,http://dx.doi.org/10.1179/mht.2000.17.2.009
A048,A048-S01,Cr-18.5Nb,0,81.5,0,0,18.5,0,0,0,0,0,0,1100,10,10.52,http://dx.doi.org/10.1179/mht.2000.17.2.009
A048,A048-S01,Cr-18.5Nb,0,81.5,0,0,18.5,0,0,0,0,0,0,1100,20,18.85,http://dx.doi.org/10.1179/mht.2000.17.2.009
A049,A049-S01,Cr-12Nb,0,88,0,0,12,0,0,0,0,0,0,950,10,0.96,https://doi.org/10.1016/0921-5093(96)10197-0
A049,A049-S01,Cr-12Nb,0,88,0,0,12,0,0,0,0,0,0,950,20,1.23,https://doi.org/10.1016/0921-5093(96)10197-0
A049,A049-S01,Cr-12Nb,0,88,0,0,12,0,0,0,0,0,0,950,50,1.61,https://doi.org/10.1016/0921-5093(96)10197-0
A049,A049-S01,Cr-12Nb,0,88,0,0,12,0,0,0,0,0,0,950,100,2.43,https://doi.org/10.1016/0921-5093(96)10197-0
A050,A050-S01,Cr-9.5Ta,0,90.5,0,0,0,0,9.5,0,0,0,0,1100,3,3.19,http://dx.doi.org/10.1179/mht.2000.17.2.009
A050,A050-S01,Cr-9.5Ta,0,90.5,0,0,0,0,9.5,0,0,0,0,1100,4,3.54,http://dx.doi.org/10.1179/mht.2000.17.2.009
A050,A050-S01,Cr-9.5Ta,0,90.5,0,0,0,0,9.5,0,0,0,0,1100,10,4.93,http://dx.doi.org/10.1179/mht.2000.17.2.009
A050,A050-S01,Cr-9.5Ta,0,90.5,0,0,0,0,9.5,0,0,0,0,1100,20,6.4,http://dx.doi.org/10.1179/mht.2000.17.2.009
A051,A051-S01,Nb-24Ti-15Si-13Cr-2Al-2Hf,2,13,2,0,44,15,0,24,0,0,0,1200,10,20.59,http://dx.doi.org/10.1016/j.corsci.2014.08.006
A051,A051-S01,Nb-24Ti-15Si-13Cr-2Al-2Hf,2,13,2,0,44,15,0,24,0,0,0,1250,10,20.79,http://dx.doi.org/10.1016/j.corsci.2014.08.006
A051,A051-S01,Nb-24Ti-15Si-13Cr-2Al-2Hf,2,13,2,0,44,15,0,24,0,0,0,1200,20,31.06,http://dx.doi.org/10.1016/j.corsci.2014.08.006
A051,A051-S01,Nb-24Ti-15Si-13Cr-2Al-2Hf,2,13,2,0,44,15,0,24,0,0,0,1250,20,35.89,http://dx.doi.org/10.1016/j.corsci.2014.08.006
A051,A051-S01,Nb-24Ti-15Si-13Cr-2Al-2Hf,2,13,2,0,44,15,0,24,0,0,0,1200,100,118.83,http://dx.doi.org/10.1016/j.corsci.2014.08.006
A051,A051-S01,Nb-24Ti-15Si-13Cr-2Al-2Hf,2,13,2,0,44,15,0,24,0,0,0,1250,100,156.94,http://dx.doi.org/10.1016/j.corsci.2014.08.006
A052,A052-S01,Nb-18Si-5Cr-5Al-5Mo,4.5,4.8,0,5.2,67.8,17.7,0,0,0,0,0,800,3,2.22,https://doi.org/10.1016/j.msea.2006.08.093
A052,A052-S01,Nb-18Si-5Cr-5Al-5Mo,4.5,4.8,0,5.2,67.8,17.7,0,0,0,0,0,800,4,2.81,https://doi.org/10.1016/j.msea.2006.08.093
A052,A052-S01,Nb-18Si-5Cr-5Al-5Mo,4.5,4.8,0,5.2,67.8,17.7,0,0,0,0,0,800,10,7.55,https://doi.org/10.1016/j.msea.2006.08.093
A052,A052-S01,Nb-18Si-5Cr-5Al-5Mo,4.5,4.8,0,5.2,67.8,17.7,0,0,0,0,0,800,20,14.73,https://doi.org/10.1016/j.msea.2006.08.093
A053,A053-S01,Nb-24Ti-18Si-5Cr-5Al-2Mo-5Hf,4.6,4.5,5.2,2,41.2,18.9,0,23.6,0,0,0,800,3,0.35,https://doi.org/10.1016/j.msea.2006.08.093
A053,A053-S01,Nb-24Ti-18Si-5Cr-5Al-2Mo-5Hf,4.6,4.5,5.2,2,41.2,18.9,0,23.6,0,0,0,1200,3,5.23,https://doi.org/10.1016/j.msea.2006.08.093
A053,A053-S01,Nb-24Ti-18Si-5Cr-5Al-2Mo-5Hf,4.6,4.5,5.2,2,41.2,18.9,0,23.6,0,0,0,800,4,0.49,https://doi.org/10.1016/j.msea.2006.08.093
A053,A053-S01,Nb-24Ti-18Si-5Cr-5Al-2Mo-5Hf,4.6,4.5,5.2,2,41.2,18.9,0,23.6,0,0,0,1200,4,6.76,https://doi.org/10.1016/j.msea.2006.08.093
A053,A053-S01,Nb-24Ti-18Si-5Cr-5Al-2Mo-5Hf,4.6,4.5,5.2,2,41.2,18.9,0,23.6,0,0,0,800,10,1.23,https://doi.org/10.1016/j.msea.2006.08.093
A053,A053-S01,Nb-24Ti-18Si-5Cr-5Al-2Mo-5Hf,4.6,4.5,5.2,2,41.2,18.9,0,23.6,0,0,0,1200,10,17.45,https://doi.org/10.1016/j.msea.2006.08.093
A053,A053-S01,Nb-24Ti-18Si-5Cr-5Al-2Mo-5Hf,4.6,4.5,5.2,2,41.2,18.9,0,23.6,0,0,0,800,20,1.43,https://doi.org/10.1016/j.msea.2006.08.093
A053,A053-S01,Nb-24Ti-18Si-5Cr-5Al-2Mo-5Hf,4.6,4.5,5.2,2,41.2,18.9,0,23.6,0,0,0,1200,20,33.55,https://doi.org/10.1016/j.msea.2006.08.093
A053,A053-S01,Nb-24Ti-18Si-5Cr-5Al-2Mo-5Hf,4.6,4.5,5.2,2,41.2,18.9,0,23.6,0,0,0,800,50,3.12,https://doi.org/10.1016/j.msea.2006.08.093
A053,A053-S01,Nb-24Ti-18Si-5Cr-5Al-2Mo-5Hf,4.6,4.5,5.2,2,41.2,18.9,0,23.6,0,0,0,1200,50,82.22,https://doi.org/10.1016/j.msea.2006.08.093
A054,A054-S01,Al0.15CrTaTi,4.76,31.74,0,0,0,0,31.74,31.74,0,0,0,1000,50,5.5,https://doi.org/10.1016/j.jallcom.2022.167675
A054,A054-S01,Al0.15CrTaTi,4.76,31.74,0,0,0,0,31.74,31.74,0,0,0,1000,100,24.3,https://doi.org/10.1016/j.jallcom.2022.167675
A055,A055-S01,Nb-24Ti-18Si-5Cr-5Al-5Mo,4.8,4.7,0,4.9,43.1,18.2,0,24.3,0,0,0,800,3,1.29,https://doi.org/10.1016/j.msea.2006.08.093
A055,A055-S01,Nb-24Ti-18Si-5Cr-5Al-5Mo,4.8,4.7,0,4.9,43.1,18.2,0,24.3,0,0,0,800,4,1.58,https://doi.org/10.1016/j.msea.2006.08.093
A055,A055-S01,Nb-24Ti-18Si-5Cr-5Al-5Mo,4.8,4.7,0,4.9,43.1,18.2,0,24.3,0,0,0,800,10,2.06,https://doi.org/10.1016/j.msea.2006.08.093
A055,A055-S01,Nb-24Ti-18Si-5Cr-5Al-5Mo,4.8,4.7,0,4.9,43.1,18.2,0,24.3,0,0,0,800,20,3.66,https://doi.org/10.1016/j.msea.2006.08.093
A055,A055-S01,Nb-24Ti-18Si-5Cr-5Al-5Mo,4.8,4.7,0,4.9,43.1,18.2,0,24.3,0,0,0,800,50,9.25,https://doi.org/10.1016/j.msea.2006.08.093
A055,A055-S01,Nb-24Ti-18Si-5Cr-5Al-5Mo,4.8,4.7,0,4.9,43.1,18.2,0,24.3,0,0,0,800,100,20.81,https://doi.org/10.1016/j.msea.2006.08.093
A056,A056-S01,Nb-24Ti-18Si-5Cr-5Al-2Mo,4.8,5.2,0,2,45.1,17.5,0,25.4,0,0,0,800,3,0.26,https://doi.org/10.1016/j.msea.2006.08.093
A056,A056-S01,Nb-24Ti-18Si-5Cr-5Al-2Mo,4.8,5.2,0,2,45.1,17.5,0,25.4,0,0,0,1200,3,4.58,https://doi.org/10.1016/j.msea.2006.08.093
A056,A056-S01,Nb-24Ti-18Si-5Cr-5Al-2Mo,4.8,5.2,0,2,45.1,17.5,0,25.4,0,0,0,800,4,0.29,https://doi.org/10.1016/j.msea.2006.08.093
A056,A056-S01,Nb-24Ti-18Si-5Cr-5Al-2Mo,4.8,5.2,0,2,45.1,17.5,0,25.4,0,0,0,1200,4,6.11,https://doi.org/10.1016/j.msea.2006.08.093
A056,A056-S01,Nb-24Ti-18Si-5Cr-5Al-2Mo,4.8,5.2,0,2,45.1,17.5,0,25.4,0,0,0,800,10,0.66,https://doi.org/10.1016/j.msea.2006.08.093
A056,A056-S01,Nb-24Ti-18Si-5Cr-5Al-2Mo,4.8,5.2,0,2,45.1,17.5,0,25.4,0,0,0,1200,10,18.1,https://doi.org/10.1016/j.msea.2006.08.093
A056,A056-S01,Nb-24Ti-18Si-5Cr-5Al-2Mo,4.8,5.2,0,2,45.1,17.5,0,25.4,0,0,0,800,20,1.83,https://doi.org/10.1016/j.msea.2006.08.093
A056,A056-S01,Nb-24Ti-18Si-5Cr-5Al-2Mo,4.8,5.2,0,2,45.1,17.5,0,25.4,0,0,0,1200,20,36.32,https://doi.org/10.1016/j.msea.2006.08.093
A056,A056-S01,Nb-24Ti-18Si-5Cr-5Al-2Mo,4.8,5.2,0,2,45.1,17.5,0,25.4,0,0,0,800,50,1.97,https://doi.org/10.1016/j.msea.2006.08.093
A056,A056-S01,Nb-24Ti-18Si-5Cr-5Al-2Mo,4.8,5.2,0,2,45.1,17.5,0,25.4,0,0,0,1200,50,79.6,https://doi.org/10.1016/j.msea.2006.08.093
A056,A056-S01,Nb-24Ti-18Si-5Cr-5Al-2Mo,4.8,5.2,0,2,45.1,17.5,0,25.4,0,0,0,1200,100,154.83,https://doi.org/10.1016/j.msea.2006.08.093
A057,A057-S01,Al5(TiZrHfNb)95,5,0,23.75,0,23.75,0,0,23.75,0,0,23.75,800,4,90,https://doi.org/10.1016/j.matchar.2022.111921
A058,A058-S01,Al5CrMoTaTi,5,23.75,0,23.75,0,0,23.75,23.75,0,0,0,1200,3,3.97,https://doi.org/10.1007/s11085-021-10046-7
A058,A058-S01,Al5CrMoTaTi,5,23.75,0,23.75,0,0,23.75,23.75,0,0,0,1200,4,4.15,https://doi.org/10.1007/s11085-021-10046-7
A058,A058-S01,Al5CrMoTaTi,5,23.75,0,23.75,0,0,23.75,23.75,0,0,0,1200,10,4.45,https://doi.org/10.1007/s11085-021-10046-7
A058,A058-S01,Al5CrMoTaTi,5,23.75,0,23.75,0,0,23.75,23.75,0,0,0,1200,20,5.41,https://doi.org/10.1007/s11085-021-10046-7
A059,A059-S01,Al0.3HfNbTaTiZr,5.66,0,18.87,0,18.87,0,18.87,18.87,0,0,18.87,700,10,5.89,https://doi.org/10.1002/adem.201700948
A059,A059-S01,Al0.3HfNbTaTiZr,5.66,0,18.87,0,18.87,0,18.87,18.87,0,0,18.87,900,10,12.16,https://doi.org/10.1002/adem.201700948
A059,A059-S01,Al0.3HfNbTaTiZr,5.66,0,18.87,0,18.87,0,18.87,18.87,0,0,18.87,1100,10,25.17,https://doi.org/10.1002/adem.201700948
A059,A059-S01,Al0.3HfNbTaTiZr,5.66,0,18.87,0,18.87,0,18.87,18.87,0,0,18.87,700,20,9.24,https://doi.org/10.1002/adem.201700948
A059,A059-S01,Al0.3HfNbTaTiZr,5.66,0,18.87,0,18.87,0,18.87,18.87,0,0,18.87,900,20,13.79,https://doi.org/10.1002/adem.201700948
A059,A059-S01,Al0.3HfNbTaTiZr,5.66,0,18.87,0,18.87,0,18.87,18.87,0,0,18.87,1100,20,27.44,https://doi.org/10.1002/adem.201700948
A059,A059-S01,Al0.3HfNbTaTiZr,5.66,0,18.87,0,18.87,0,18.87,18.87,0,0,18.87,700,50,11.69,https://doi.org/10.1002/adem.201700948
A059,A059-S01,Al0.3HfNbTaTiZr,5.66,0,18.87,0,18.87,0,18.87,18.87,0,0,18.87,900,50,16.07,https://doi.org/10.1002/adem.201700948
A059,A059-S01,Al0.3HfNbTaTiZr,5.66,0,18.87,0,18.87,0,18.87,18.87,0,0,18.87,1100,50,42.68,https://doi.org/10.1002/adem.201700948
A059,A059-S01,Al0.3HfNbTaTiZr,5.66,0,18.87,0,18.87,0,18.87,18.87,0,0,18.87,700,100,13.52,https://doi.org/10.1002/adem.201700948
A059,A059-S01,Al0.3HfNbTaTiZr,5.66,0,18.87,0,18.87,0,18.87,18.87,0,0,18.87,900,100,28.12,https://doi.org/10.1002/adem.201700948
A059,A059-S01,Al0.3HfNbTaTiZr,5.66,0,18.87,0,18.87,0,18.87,18.87,0,0,18.87,1100,100,68.4,https://doi.org/10.1002/adem.201700948
A060,A060-S01,Al0.25HfMoNbTi,5.88,0,23.53,23.53,23.53,0,0,23.53,0,0,0,1000,10,21.93,https://doi.org/10.1016/j.corsci.2021.109711
A060,A060-S01,Al0.25HfMoNbTi,5.88,0,23.53,23.53,23.53,0,0,23.53,0,0,0,1000,20,13.82,https://doi.org/10.1016/j.corsci.2021.109711
A061,A061-S01,Nb31Ti26Zr26Al6V11,6,0,0,0,31,0,0,26,11,0,26,800,3,0.1,https://doi.org/10.1016/j.jallcom.2022.164180
